MDT-O ,Object,Set #,Notes
005b_2.jpg,high heels,e,similar 
006a_1.jpg,weight barbell,e,
006b_1.jpg,weight barbell,e,
007a_2.jpg,mini BBQ grill,e,duplicate
007b_2.jpg,mini BBQ grill,e,duplicate
008a_1.jpg,slotted turner,e,similar
008b_1.jpg,slotted turner,e,similar
009a_1.jpg,pitcher,e,
009b_1.jpg,pitcher,e,similar
010a_2.jpg,hair brush,e,similar
010b_2.jpg,hair brush,e,similar
011a_1.jpg,ladel,e,similar
011b_1.jpg,ladel,e,
012a_2.jpg,pepper mill,e,duplicate
012b_2.jpg,pepper mill,e,duplicate
013a_1.jpg,tennis ball,e,duplicate
013b_1.jpg,tennis ball,e,duplicate
014a_2.jpg,bonsai tree,e,duplicate
014b_2.jpg,bonsai tree,e,duplicate
015a_1.jpg,hammok,e,similar
015b_1.jpg,hammok,e,similar
016a_1.jpg,tent,e,
016b_1.jpg,tent,e,
017a_1.jpg,purse,e,similar
017b_1.jpg,purse,e,similar
018a_1.jpg,old telephone,e,similar
018b_1.jpg,old telephone,e,similar
019a_2.jpg,lime,e,duplicate
019b_2.jpg,lime,e,duplicate
020a_1.jpg,can opener,e,duplicate
020b_1.jpg,can opener,e,duplicate
021a_2.jpg,door knob,e,
021b_2.jpg,door knob,e,
022a_2.jpg,old cell phone,e,
022b_2.jpg,old cell phone,e,
023a_2.jpg,silverware,e,
023b_2.jpg,silverware,e,
024a_2.jpg,wine cork,e,
024b_2.jpg,wine cork,e,
025a_1.jpg,donut,e,duplicate
025b_1.jpg,donut,e,duplicate
026a_1.jpg,wine glass,e,
026b_1.jpg,wine glass,e,
027a_2.jpg,skiing goggles,e,
027b_2.jpg,skiing goggles,e,
028a_1.jpg,standing mirror,e,duplicate
028b_1.jpg,standing mirror,e,duplicate
029a_2.jpg,electric hand mixer,e,Duplicate of set 3 #86
029b_2.jpg,electric hand mixer,e,Duplicate of set 3 #86
030a_1.jpg,beach ball,e,duplicate
030b_1.jpg,beach ball,e,duplicate
031a_2.jpg,black bowl,e,duplicate
031b_2.jpg,black bowl,e,duplicate
032a_1.jpg,coffee maker,e,
032b_1.jpg,coffee maker,e,
033a_2.jpg,power drill,e,
033b_2.jpg,power drill,e,
034a_2.jpg,ship in a bottle ,e,
034b_2.jpg,ship in a bottle ,e,
035a_2.jpg,tweezers,e,
035b_2.jpg,tweezers,e,
036a_1.jpg,cassette tape,e,
036b_1.jpg,cassette tape,e,
037a_1.jpg,swing,e,similar
037b_1.jpg,swing,e,similar
038a_2.jpg,knitting kit,e,
038b_2.jpg,knitting kit,e,
039a_2.jpg,duffle bag,e,duplicate
039b_2.jpg,duffle bag,e,duplicate
040a_2.jpg,jalapeño pepper,e,duplicate
040b_2.jpg,jalapeño pepper,e,duplicate
041a_1.jpg,leash,e,
041b_1.jpg,leash,e,
042a_2.jpg,chocolate popsicle,e,duplicate
042b_2.jpg,chocolate popsicle,e,duplicate
043a_1.jpg,fan,e,similar
043b_1.jpg,fan,e,similar
044a_2.jpg,feather,e,
044b_2.jpg,feather,e,
045a_1.jpg,fountain,e,
045b_1.jpg,fountain,e,
046a_2.jpg,hose clamp,e,hard to identify
046b_2.jpg,hose clamp,e,hard to identify
047a_1.jpg,floor lamp,e,duplicate
047b_1.jpg,floor lamp,e,duplicate
048a_1.jpg,spoon measuring set,e,duplicate
048b_1.jpg,spoon measuring set,e,duplicate
049a_1.jpg,fountain pen,e,duplicate
049b_1.jpg,fountain pen,e,duplicate
050a_1.jpg,pogo stick,e,hard to identify
050b_1.jpg,pogo stick,e,hard to identify
051a_1.jpg,cat stratcher,e,duplicate
051b_1.jpg,cat stratcher,e,duplicate
052a_2.jpg,rubics cube,e,Duplicate of set 6 image 95
052b_2.jpg,rubics cube,e,Duplicate of set 6 image 95
053a_1.jpg,candle snuffer,e,
053b_1.jpg,candle snuffer,e,
054a_2.jpg,candle stick,e,similar
054b_2.jpg,candle stick,e,similar
055a_2.jpg,bar stool,e,similar
055b_2.jpg,bar stool,e,similar
056a_2.jpg,trash bag,e,
056b_2.jpg,trash bag,e,
057a_1.jpg,bed,e,duplicate
057b_1.jpg,bed,e,duplicate
058a_2.jpg,bobby pin,e,
058b_2.jpg,bobby pin,e,
059a_1.jpg,cat carrier,e,
059b_1.jpg,cat carrier,e,
060a_1.jpg,domino,e,
060b_1.jpg,domino,e,
061a_1.jpg,tickets,e,
061b_1.jpg,tickets,e,
062a_2.jpg,disco ball,e,
062b_2.jpg,disco ball,e,
063a_2.jpg,pom poms,e,duplicate
063b_2.jpg,pom poms,e,duplicate
064a_2.jpg,hole puncher,e,duplicate
064b_2.jpg,hole puncher,e,duplicate
065a_1.jpg,file cabinet,e,duplicate
065b_1.jpg,file cabinet,e,duplicate
066a_1.jpg,hair clips,e,duplicate
066b_1.jpg,hair clips,e,duplicate
067a_1.jpg,hair clips,e,duplicate
067b_1.jpg,hair clips,e,duplicate
068a_2.jpg,apple core,e,duplicate
068b_2.jpg,apple core,e,duplicate
069a_2.jpg,?,e,
069b_2.jpg,?,e,
070a_2.jpg,pet food,e,
070b_2.jpg,pet food,e,
071a_1.jpg,paper lamp cover,e,
071b_1.jpg,paper lamp cover,e,
072a_1.jpg,treadmill,e,duplicate
072b_1.jpg,treadmill,e,duplicate
073a_2.jpg,food tray,e,
073b_2.jpg,food tray,e,
074a_2.jpg,pez dispenser,e,
074b_2.jpg,pez dispenser,e,
075a_1.jpg,bathing suit,e,
075b_1.jpg,bathing suit,e,
076a_2.jpg,bread,e,
076b_2.jpg,bread,e,
077a_2.jpg,bowl of chips,e,similar
077b_2.jpg,bowl of chips,e,similar
078a_1.jpg,contact lense holder,e,
078b_1.jpg,contact lense holder,e,
079a_1.jpg,toy dinosaur,e,
079b_1.jpg,toy dinosaur,e,
080a_2.jpg,soap,e,duplicate
080b_2.jpg,soap,e,duplicate
081a_1.jpg,alcohol flask,e,duplicate
081b_1.jpg,alcohol flask,e,duplicate
082a_1.jpg,bass guitar,e,similar
082b_1.jpg,bass guitar,e,similar
083a_1.jpg,loofah sponge,e,
083b_1.jpg,loofah sponge,e,
084a_1.jpg,tomato,e,
084b_1.jpg,tomato,e,
085a_2.jpg,santa hat,e,duplicate
085b_2.jpg,santa hat,e,duplicate
086a_1.jpg,soap dispenser,e,duplicate
086b_1.jpg,soap dispenser,e,duplicate
087a_2.jpg,plate,e,
087b_2.jpg,plate,e,
088a_1.jpg,cane,e,
088b_1.jpg,cane,e,
089a_1.jpg,guitar amp,e,
089b_1.jpg,guitar amp,e,
090a_1.jpg,toy house,e,
090b_1.jpg,toy house,e,
091a_2.jpg,paper cutter,e,duplicate
091b_2.jpg,paper cutter,e,duplicate
092a_1.jpg,pancake,e,duplicate
092b_1.jpg,pancake,e,duplicate
093a_2.jpg,toilet paper,e,
093b_2.jpg,toilet paper,e,
094a_1.jpg,sailboat maquette,e,duplicate
094b_1.jpg,sailboat maquette,e,duplicate
095a_2.jpg,gift gibbons,e,duplicate
095b_2.jpg,gift gibbons,e,duplicate
096a_1.jpg,wedding cake,e,
096b_1.jpg,wedding cake,e,
097a_1.jpg,frying pan,e,Duplicate of set 3 image 13
097b_1.jpg,frying pan,e,Duplicate of set 3 image 13
098a_1.jpg,plush lion,e,
098b_1.jpg,plush lion,e,
099a_2.jpg,microwave,e,
099b_2.jpg,microwave,e,
100a_2.jpg,monkey with cymbals,e,duplicate
100b_2.jpg,monkey with cymbals,e,duplicate
101a_2.jpg,cotton swab,e,
101b_2.jpg,cotton swab,e,
102a_1.jpg,robot dog,e,duplicate
102b_1.jpg,robot dog,e,duplicate
103a_1.jpg,coin rolls,e,
103b_1.jpg,coin rolls,e,
104a_1.jpg,stack of chairs,e,similar
104b_1.jpg,stack of chairs,e,similar
105a_1.jpg,trampoline,e,
105b_1.jpg,trampoline,e,
106a_2.jpg,unicycle,e,
106b_2.jpg,unicycle,e,
107a_2.jpg,cigarette tray,e,
107b_2.jpg,cigarette tray,e,
108a_1.jpg,bellow,e,hard to identify
108b_1.jpg,bellow,e,hard to identify
109a_1.jpg,bowl of cereal,e,
109b_1.jpg,bowl of cereal,e,
110a_2.jpg,festive mask,e,
110b_2.jpg,festive mask,e,
111a_1.jpg,bloody mary cocktail,e,duplicate
111b_1.jpg,bloody mary cocktail,e,duplicate
112a_1.jpg,oil and vinegar cruet,e,
112b_1.jpg,oil and vinegar cruet,e,
113a_2.jpg,pear,e,
113b_2.jpg,pear,e,
114a_1.jpg,ice cream ,e,
114b_1.jpg,ice cream ,e,
115a_2.jpg,swan,e,
115b_2.jpg,swan,e,
116a_2.jpg,brick,e,
116b_2.jpg,brick,e,
117a_2.jpg,odd sided dice,e,
117b_2.jpg,odd sided dice,e,
118a_2.jpg,feather duster,e,duplicate
118b_2.jpg,feather duster,e,duplicate
119a_1.jpg,egg holder,e,
119b_1.jpg,egg holder,e,
120a_1.jpg,exit sign,e,
120b_1.jpg,exit sign,e,
121a_2.jpg,hair straightener,e,blurry image
121b_2.jpg,hair straightener,e,
122a_1.jpg,wooden ball toy,e,duplicate
122b_1.jpg,wooden ball toy,e,duplicate
123a_1.jpg,air hockey,e,duplicate
123b_1.jpg,air hockey,e,duplicate
124a_2.jpg,knife rack,e,similar
124b_2.jpg,knife rack,e,similar
125a_1.jpg,lint roller,e,duplicate
125b_1.jpg,lint roller,e,duplicate
126a_1.jpg,maple syrup,e,duplicate
126b_1.jpg,maple syrup,e,duplicate
127a_2.jpg,ankle boot,e,duplicate
127b_2.jpg,ankle boot,e,duplicate
128a_2.jpg,paper décor,e,duplicate
128b_2.jpg,paper décor,e,duplicate
129a_2.jpg,potato masher,e,hard to identify
129b_2.jpg,potato masher,e,hard to identify
130a_2.jpg,asparagus,e,
130b_2.jpg,asparagus,e,
131a_1.jpg,gymnatis bars,e,
131b_1.jpg,gymnatis bars,e,
132a_2.jpg,bowling ball,e,duplicate
132b_2.jpg,bowling ball,e,duplicate
133a_1.jpg,security camera,e,
133b_1.jpg,security camera,e,
134a_2.jpg,cantelope,e,
134b_2.jpg,cantelope,e,
135a_2.jpg,pastry,e,
135b_2.jpg,pastry,e,
136a_2.jpg,airplane toy,e,
136b_2.jpg,airplane toy,e,
137a_1.jpg,?,e,hard to identify
137b_1.jpg,?,e,hard to identify
138a_1.jpg,tofu,e,duplicate
138b_1.jpg,tofu,e,duplicate
139a_1.jpg,origami,e,
139b_1.jpg,origami,e,
140a_2.jpg,traffic light,e,
140b_2.jpg,traffic light,e,
141a_2.jpg,cinnabon,e,
141b_2.jpg,cinnabon,e,
142a_2.jpg,hair curler,e,
142b_2.jpg,hair curler,e,
143a_1.jpg,pizza cutter,e,duplicate
143b_1.jpg,pizza cutter,e,duplicate
144a_1.jpg,eagle,e,
144b_1.jpg,eagle,e,
145a_1.jpg,fish net,e,
145b_1.jpg,fish net,e,
146a_2.jpg,umbrella pick,e,
146b_2.jpg,umbrella pick,e,
147a_2.jpg,web camera,e,
147b_2.jpg,web camera,e,
148a_1.jpg,glue gun,e,
148b_1.jpg,glue gun,e,
149a_2.jpg,apple slicer,e,duplicate
149b_2.jpg,apple slicer,e,duplicate
150a_2.jpg,hamster cage,e,
150b_2.jpg,hamster cage,e,
151a_2.jpg,hole puncher,e,duplicate
151b_2.jpg,hole puncher,e,duplicate
152a_1.jpg,horse statue,e,
152b_1.jpg,horse statue,e,
153a_2.jpg,ironing board,e,duplicate
153b_2.jpg,ironing board,e,duplicate
154a_2.jpg,kangaroo,e,
154b_2.jpg,kangaroo,e,
155a_2.jpg,leaf blower,e,duplicate
155b_2.jpg,leaf blower,e,duplicate
156a_2.jpg,light house ,e,duplicate
156b_2.JPG,light house ,e,duplicate
157a_2.jpg,popcorn machine,e,
157b_2.jpg,popcorn machine,e,
158a_1.jpg,stepping stool,e,Duplicate from set 1 image 161
158b_1.jpg,stepping stool,e,Duplicate from set 1 image 161
159a_1.jpg,nail clippers,e,duplicate
159b_1.jpg,nail clippers,e,duplicate
160a_1.jpg,crocks,e,
160b_1.jpg,crocks,e,
161a_1.jpg,pill organizer,e,
161b_1.jpg,pill organizer,e,
162a_2.jpeg,gold jar,e,
162b_2.jpg,gold jar,e,
163a_2.jpg,rocking chair,e,duplicate
163b_2.jpg,rocking chair,e,duplicate
164a_1.jpg,salami,e,
164b_1.jpg,salami,e,
165a_1.jpg,shake,e,
165b_1.jpg,shake,e,
166a_2.jpg,club lights,e,duplicate
166b_2.jpg,club lights,e,duplicate
167a_2.jpg,snow plow,e,
167b_2.jpg,snow plow,e,
168a_1.jpg,scraper tool,e,hard to identify
168b_1.jpg,scraper tool,e,hard to identify
169a_2.jpg,jack in the box,e,
169b_2.jpg,jack in the box,e,
170a_1.jpg,folder,e,hard to see
170b_1.jpg,folder,e,
171a_2.jpg,tape recorder,e,duplicate
171b_2.jpg,tape recorder,e,duplicate
172a_2.jpg,sushi roll,e,
172b_2.jpg,sushi roll,e,
173a_2.jpg,tape dispenser,e,duplicate
173b_2.jpg,tape dispenser,e,duplicate
174a_2.jpg,tandem,e,
174b_2.jpg,tandem,e,
175a_1.jpg,sawhorse work bench,e,hard to identify
175b_1.jpg,sawhorse work bench,e,hard to identify
176a_1.jpg,bunny ears,e,
176b_1.jpg,bunny ears,e,
177a_2.jpg,dragon statue,e,
177b_2.jpg,dragon statue,e,
178a_2.jpg,dustpan,e,duplicate
178b_2.jpg,dustpan,e,duplicate
179a_1.jpg,foam finger,e,
179b_1.jpg,foam finger,e,
180a_1.jpg,candy dispenser,e,duplicate
180b_1.jpg,candy dispenser,e,duplicate
181a_1.jpg,patio heater,e,
181b_1.jpg,patio heater,e,
182a_2.jpg,hot tub,e,duplicate
182b_2.jpg,hot tub,e,duplicate
183a_1.jpg,track obstacle,e,
183b_1.jpg,track obstacle,e,
184a_1.jpg,neck pillow,e,
184b_1.jpg,neck pillow,e,
185a_1.jpg,sphynx ,e,
185b_1.jpg,sphynx ,e,
186a_2.jpg,bird cage,e,
186b_2.jpg,bird cage,e,
187a_1.jpg,coin purse,e,duplicate
187b_1.jpg,coin purse,e,duplicate
188a_2.jpg,?,e,hard to identify
188b_2.jpg,?,e,hard to identify
189a_2.jpg,shoe horn,e,duplicate
189b_2.jpg,shoe horn,e,duplicate
190a_1.jpg,cat litter,e,hard to identify
190b_1.jpg,cat litter,e,hard to identify
191a_2.jpg,ping pong table,e,similar
191b_2.jpeg,ping pong table,e,similar
192a_2.jpg,mr potato head,e,duplicate
192b_2.jpg,mr potato head,e,duplicate
001a_2.jpg,potato peeler,f,
001b_2.jpg,potato peeler,f,
002a_2.jpg,fridge,f,duplicate
002b_2.jpg,fridge,f,duplicate
003a_2.jpg,headphones,f,duplicate
003b_2.jpg,headphones,f,duplicate
004a_1.jpg,grapefruit,f,duplicate
004b_1.jpg,grapefruit,f,duplicate
005a_2.jpg,clipboard,f,
005b_2.jpg,clipboard,f,
006a_1.jpg,easel ,f,
006b_1.jpg,easel ,f,
007a_2.jpg,pencil,f,duplicate
007b_2.jpg,pencil,f,duplicate
008a_1.jpg,highlighter,f,hard to identify
008b_1.jpg,highlighter,f,
009a_1.jpg,banana,f,similar
009b_1.jpg,banana,f,similar
010a_2.jpg,chicken,f,
010b_2.jpg,chicken,f,
011a_1.jpg,carrots,f,
011b_1.jpg,carrots,f,
012a_2.jpg,café sign,f,
012b_2.jpg,café sign,f,
013a_1.jpg,pie,f,
013b_1.jpg,pie,f,
014a_2.jpg,celery,f,
014b_2.jpg,celery,f,
015a_1.jpg,sleeping bag,f,
015b_1.jpg,sleeping bag,f,
016a_1.jpg,shoe horn,f,duplicate
016b_1.jpg,shoe horn,f,duplicate
017a_1.jpg,manniquen,f,similar
017b_1.jpg,manniquen,f,similar
018a_1.jpg,flute,f,similar
018b_1.jpg,flute,f,similar
019a_2.jpg,sunflower,f,duplicate
019b_2.jpg,sunflower,f,duplicate
020a_1.jpg,doily,f,hard to see
020b_1.jpg,doily,f,hard to see
021a_2.jpg,oven mitt,f,
021b_2.jpg,oven mitt,f,
022a_2.jpg,bow tie,f,
022b_2.jpg,bow tie,f,
023a_2.jpg,oven,f,
023b_2.jpg,oven,f,
024a_2.jpg,fox,f,
024b_2.jpg,fox,f,
025a_1.jpg,airpot coffee dispenser,f,
025b_1.jpg,airpot coffee dispenser,f,
026a_1.jpg,confetti,f,
026b_1.jpg,confetti,f,
027a_2.jpg,insents,f,
027b_2.jpg,insents,f,
028a_1.jpg,ladel,f,similar
028b_1.jpg,ladel,f,similar
029a_2.jpg,cheese shredded,f,similar
029b_2.jpg,cheese shredded,f,similar
030a_1.jpg,gloves,f,duplicate
030b_1.jpg,gloves,f,duplicate
031a_2.jpg,papaya,f,duplicate
031b_2.jpg,papaya,f,duplicate
032a_1.jpg,peacock feather,f,
032b_1.jpg,peacock feather,f,
033a_2.jpg,fan,f,similar
033b_2.jpg,fan,f,similar
034a_2.jpg,parade mask,f,
034b_2.jpg,parade mask,f,
035a_2.jpg,axe,f,
035b_2.jpg,axe,f,
036a_1.jpg,gun,f,
036b_1.jpg,gun,f,
037a_1.jpg,screw,f,
037b_1.jpg,screw,f,
038a_2.jpg,tonks,f,
038b_2.jpg,tonks,f,
039a_2.jpg,mop,f,
039b_2.jpg,mop,f,
040a_2.jpg,music note,f,duplicate
040b_2.jpg,music note,f,duplicate
041a_1.jpg,nail filer,f,
041b_1.jpg,nail filer,f,
042a_2.jpg,paper clip,f,
042b_2.jpg,paper clip,f,
043a_1.jpg,spray bottle,f,
043b_1.jpg,spray bottle,f,
044a_2.jpg,peanuts,f,
044b_2.jpg,peanuts,f,
045a_1.jpg,band aid,f,
045b_1.jpg,band aid,f,
046a_2.jpg,paint brush,f,similar
046b_2.jpg,paint brush,f,similar
047a_1.jpg,wisk,f,duplicate
047b_1.jpg,wisk,f,duplicate
048a_1.jpg,?,f,hard to identify
048b_1.jpg,?,f,hard to identify
049a_1.jpg,backpack,f,similar
049b_1.jpg,backpack,f,similar
050a_1.jpg,sunglasses,f,
050b_1.jpg,sunglasses,f,
051a_1.jpg,stopwatch,f,similar
051b_1.jpg,stopwatch,f,similar
052a_2.jpg,guitar case,f,
052b_2.jpg,gutiar case,f,
053a_1.jpg,chello,f,Duplicate from set 3 image #152
053b_1.jpg,chello,f,Duplicate from set 3 image #152
054a_2.jpg,tennis ball,f,duplicate
054b_2.jpg,tennis ball,f,duplicate
055a_2.jpg,rose,f,
055b_2.jpg,rose,f,
056a_2.jpg,jackfruit,f,duplicate
056b_2.jpg,jackfruit,f,duplicate
057a_1.jpg,burrito,f,duplicate
057b_1.jpg,burrito,f,duplicate
058a_2.jpg,hair tie,f,
058b_2.jpg,hair tie,f,
059a_1.jpg,loudspeaker,f,
059b_1.jpg,loudspeaker,f,
060a_1.jpg,baseball cap,f,duplicate
060b_1.jpg,baseball cap,f,duplicate
061a_1.jpg,football,f,duplicate
061b_1.jpg,football,f,duplicate
062a_2.jpg,jacket,f,
062b_2.jpg,jacket,f,
063a_2.jpg,bull clip,f,duplicate
063b_2.jpg,bull clip,f,duplicate
064a_2.jpg,envelope,f,
064b_2.jpg,envelope,f,
065a_1.jpg,bassoon,f,hard to identify
065b_1.jpg,bassoon,f,hard to identify
066a_1.jpg,loudspeaker,f,duplicate in the same set
066b_1.jpg,loudspeaker,f,duplicate in the same set
067a_1.jpg,rumba shaker,f,
067b_1.jpg,rumba shaker,f,
068a_2.jpg,leather jacket,f,duplicate
068b_2.jpg,leather jacket,f,duplicate
069a_2.jpg,xilophone,f,
069b_2.jpg,xilophone,f,
070a_2.jpg,furry keychain,f,duplicate
070b_2.jpg,furry keychain,f,duplicate
071a_1.jpg,flute,f,duplicate
071b_1.jpg,flute,f,duplicate
072a_1.jpg,crown,f,
072b_1.jpg,crown,f,
073a_2.jpg,usb drive,f,
073b_2.jpg,usb drive,f,
074a_2.jpg,cone,f,duplicate
074b_2.jpg,cone,f,duplicate
075a_1.jpg,french press,f,
075b_1.jpg,french press,f,
076a_2.jpg,petri dish,f,
076b_2.jpg,petri dish,f,
077a_2.jpg,tea pot,f,
077b_2.jpg,tea pot,f,
078a_1.jpg,cowboy boots,f,similar
078b_1.jpg,cowboy boots,f,similar
079a_1.jpg,electric onion chopper,f,duplicate
079b_1.jpg,electric onion chopper,f,duplicate
080a_2.jpg,high heels,f,similar
080b_2.jpg,high heels,f,similar
081a_1.jpg,silverware with tray,f,
081b_1.jpg,silverware with tray,f,
082a_1.jpg,belt,f,
082b_1.jpg,belt,f,
083a_1.jpg,lawn mower,f,duplicate
083b_1.jpg,lawn mower,f,duplicate
084a_1.jpg,bird cage,f,similar
084b_1.jpg,bird cage,f,similar
085a_2.jpg,gardening scissors,f,duplicate
085b_2.jpg,gardening scissors,f,duplicate
086a_1.jpg,lemon,f,
086b_1.jpg,lemon,f,
087a_2.jpg,gardening hoe,f,duplicate
087b_2.jpg,gardening hoe,f,duplicate
088a_1.jpg,cleaning gloves,f,
088b_1.jpg,cleaning gloves,f,
089a_1.jpg,leaf rake,f,duplicate
089b_1.jpg,leaf rake,f,duplicate
090a_1.jpg,cocktail,f,
090b_1.jpg,cocktail,f,
091a_2.jpg,windshield wiper,f,
091b_2.jpg,windshield wiper,f,
092a_1.jpg,?,f,hard to identify
092b_1.jpg,?,f,hard to identify
093a_2.jpg,coffee filters,f,
093b_2.jpg,coffee filters,f,
094a_1.jpg,hair dryer,f,duplicate
094b_1.jpg,hair dryer,f,duplicate
095a_2.jpg,rubber mallet,f,duplicate
095b_2.jpg,rubber mallet,f,duplicate
096a_1.jpg,lipstick,f,duplicate
096b_1.jpg,lipstick,f,duplicate
097a_1.jpg,dish rack,f,
097b_1.jpg,dish rack,f,
098a_1.jpg,walnut,f,Duplicate from set 6 image #08
098b_1.jpg,walnut,f,Duplicate from set 6 image #08
099a_2.jpg,cuticle cutter,f,
099b_2.jpg,cuticle cutter,f,
100a_2.jpg,pills,f,
100b_2.jpg,pills,f,
101a_2.jpg,measuring cup,f,
101b_2.jpg,measuring cup,f,
102a_1.jpg,volleyball,f,duplicate
102b_1.jpg,volleyball,f,duplicate
103a_1.jpg,hair curlers ,f,
103b_1.jpg,hair curlers ,f,
104a_1.jpg,microphone,f,
104b_1.jpg,microphone,f,
105a_1.jpg,microphone,f,similar in same set
105b_1.jpg,microphone,f,similar in same set
106a_2.jpg,pig,f,
106b_2.jpg,pig,f,
107a_2.jpg,lantern,f,
107b_2.jpg,lantern,f,
108a_1.jpg,candle lantern,f,similar in same set
108b_1.jpg,candle lantern,f,similar in same set
109a_1.jpg,tennis shoes,f,Duplicate from set 2 #160
109b_1.jpg,tennis shoes,f,Duplicate from set 2 #160
110a_2.jpg,post it note,f,duplicate
110b_2.jpg,post it note,f,duplicate
111a_1.jpg,thermos,f,duplicate
111b_1.jpg,thermos,f,duplicate
112a_1.jpg,crab fork,f,duplicate
112b_1.jpg,crab fork,f,duplicate
113a_2.jpg,spoon,f,duplicate
113b_2.jpg,spoon,f,duplicate
114a_1.jpg,bananas,f,similar in same set
114b_1.jpg,bananas,f,similar in same set
115a_2.jpg,cookie,f,similar 
115b_2.jpg,cookie,f,similar 
116a_2.jpg,cupcake,f,duplicate
116b_2.jpg,cupcake,f,duplicate
117a_2.jpg,frog,f,duplicate
117b_2.jpg,frog,f,duplicate
118a_2.jpg,cow toy,f,
118b_2.jpg,cow toy,f,
119a_1.jpg,bicycle,f,duplicate
119b_1.jpg,bicycle,f,duplicate
120a_1.jpg,burger,f,Duplicate from set 6 image 15
120b_1.jpg,burger,f,Duplicate from set 6 image 15
121a_2.jpg,ipod,f,
121b_2.jpg,ipod,f,
122a_1.jpg,pen,f,
122b_1.jpg,pen,f,
123a_1.jpg,folders,f,similar
123b_1.jpg,folders,f,similar
124a_2.jpg,notebook,f,similar
124b_2.jpg,notebook,f,similar
125a_1.jpg,notebook,f,duplicate
125b_1.jpg,notebook,f,duplicate
126a_1.jpg,briefcase,f,similar
126b_1.jpg,briefcase,f,similar
127a_2.jpg,crutches,f,duplicate
127b_2.jpg,crutches,f,duplicate
128a_2.jpg,towels,f,duplicate
128b_2.jpg,towels,f,duplicate
129a_2.jpg,chopstick holder,f,duplicate
129b_2.jpg,chopstick holder,f,duplicate
130a_2.jpg,clip?,f,
130b_2.jpg,clip?,f,
131a_1.jpg,bull clip,f,similar in same set
131b_1.jpg,bull clip,f,similar in same set
132a_2.jpg,whale toy,f,Duplicate from set 6 image 146
132b_2.jpg,whale toy,f,Duplicate from set 6 image 146
133a_1.jpg,shrimp,f,duplicate
133b_1.jpg,shrimp,f,duplicate
134a_2.jpg,matches,f,
134b_2.jpg,matches,f,
135a_2.jpg,defibrillator,f,
135b_2.jpg,defibrillator,f,
136a_2.jpg,wistle,f,Duplicate from set 3 image 53
136b_2.jpg,wistle,f,Duplicate from set 3 image 53
137a_1.jpg,flute,f,similar in same set
137b_1.jpg,flute,f,similar in same set
138a_1.jpg,oboa,f,similar in same set
138b_1.jpg,oboa,f,similar in same set
139a_1.jpg,violin,f,similar in same set
139b_1.jpg,violin,f,similar in same set
140a_2.jpg,trumpet,f,similar
140b_2.jpg,trumpet,f,similar
141a_2.jpg,metronome,f,duplicate
141b_2.jpg,metronome,f,duplicate
142a_2.jpg,nail polish,f,
142b_2.jpg,nail polish,f,
143a_1.jpg,knitting yarn,f,
143b_1.jpg,knitting yarn,f,
144a_1.jpg,thread,f,
144b_1.jpg,thread,f,
145a_1.jpg,sewing thimble,f,hard to identify
145b_1.jpg,sewing thimble,f,hard to identify
146a_2.jpg,football,f,similar in same set
146b_2.jpg,football,f,similar in same set
147a_2.jpg,leaf rake,f,similar in same set
147b_2.jpg,leaf rake,f,similar in same set
148a_1.jpg,gardening gloves,f,similar
148b_1.jpg,gardening gloves,f,similar
149a_2.jpg,poking tool,f,hard to identify
149b_2.jpg,poking tool,f,hard to identify
150a_2.jpg,bow and arrow,f,
150b_2.jpg,bow and arrow,f,
151a_2.jpg,feather earrings,f,duplicate
151b_2.jpg,feather earrings,f,duplicate
152a_1.jpg,snowflake,f,
152b_1.jpg,snowflake,f,
153a_2.jpg,lunch bag,f,
153b_2.jpg,lunch bag,f,
154a_2.jpg,sandwich,f,duplicate
154b_2.jpg,sandwich,f,duplicate
155a_2.jpg,ring,f,
155b_2.jpg,ring,f,
156a_2.jpg,tie,f,similar
156b_2.JPG,tie,f,similar
157a_2.jpg,bow tie,f,similar in same set
157b_2.jpg,bow tie,f,similar in same set
158a_1.jpg,pumpkin,f,
158b_1.jpg,pumpkin,f,
159a_1.jpg,chopsticks,f,
159b_1.jpg,chopsticks,f,
160a_1.jpg,rug,f,duplicate
160b_1.jpg,rug,f,duplicate
161a_1.jpg,eraser,f,duplicate
161b_1.jpg,eraser,f,duplicate
162a_2.jpeg,belt,f,similar in same set
162b_2.jpg,belt,f,similar in same set
163a_2.jpg,slippers,f,
163b_2.jpg,slippers,f,
164a_1.jpg,CD player,f,duplicate
164b_1.jpg,CD player,f,duplicate
165a_1.jpg,hoop earring,f,
165b_1.jpg,hoop earring,f,
166a_2.jpg,monopoly,f,
166b_2.jpg,monopoly,f,
167a_2.jpg,plate,f,similar
167b_2.jpg,plate,f,similar
168a_1.jpg,handprint,f,
168b_1.jpg,handprint,f,
169a_2.jpg,stone,f,hard to identify
169b_2.jpg,stone,f,hard to identify
170a_1.jpg,ribbon,f,similar
170b_1.jpg,ribbon,f,similar
171a_2.jpg,I voted,f,Duplicate from set 6 image 117
171b_2.jpg,I voted,f,Duplicate from set 6 image 117
172a_2.jpg,sweater,f,
172b_2.jpg,sweater,f,
173a_2.jpg,jeans,f,
173b_2.jpg,jeans,f,
174a_2.jpg,magazines,f,
174b_2.jpg,magazines,f,
175a_1.jpg,plastic container,f,
175b_1.jpg,plastic container,f,
